,전체 시나리오,메인 시나리오,세부 시나리오,LS 수익률(%),BH 수익률(%),DCA1 수익률(%),DCA1* 수익률(%),P_0,P_T,H_DCA1,H_DCA1*
9543,상하상하상하하하하상상상상하하하상하하하하하하하하하하하하하하상상상상상,약,약약,10.268,5.533,12.283,23.901,1,1.340768721810825,0.9471414461772897,0.7049
9544,상하상상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,26.497,14.903,15.187,29.553,1,2.02412394678561,1.3244211693731955,0.93089
9545,상상상상하하하상상상상상하하상상상상상상상상상상상상상상상상상상상상상상,강,강강,6.553,3.534,0.761,1.481,1,1.2097514146369008,1.1825427484163253,1.15755
9546,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-8.462,-3.865,6.093,11.857,1,0.7670215001639225,0.6423052951134992,0.54804
9547,상하상하하하하상상하상상상상상하하하하하하하하하하하상상상상상상상상상상,강,약강,6.694,3.609,5.998,11.672,1,1.214567871709296,1.0198289548749544,0.87215
9548,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-10.522,-4.787,5.215,10.148,1,0.7164000046456173,0.6150638159288806,0.53607
9549,상상상하하하하하하하하하하하하하하상상상상상상상상상상상상상상상상상하상,강,약강,-1.637,-0.644,-2.216,-4.312,1,0.9516978090811864,1.0178761584995437,1.08625
9550,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,22.809,12.69,5.949,11.576,1,1.8522105618938014,1.5574013624959944,1.33345
9551,상하하하하하하하하하하하하하하하하하하하상상상상상상상상상상상상상상상상,약,약강,14.919,8.116,14.861,28.918,1,1.5176652074633157,1.0015220353881606,0.70833
9552,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-4.033,-1.804,2.181,4.244,1,0.8838221678625947,0.8284320719443009,0.78022
9553,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,12.12,6.551,0.588,1.145,1,1.4094641253876148,1.3848723696888952,1.36213
9554,상하상상상상상상상상상상상상상하하하하하하하하하상상하하상하하하상상상하,강,강약,-4.701,-2.122,-4.566,-8.884,1,0.8654838550519399,0.9957381618662318,1.14414
9555,상하하하상상상하하하하하하하하하하상하하하하하하하하하하하하하하하하하하,약,약약,-2.937,-1.277,0.984,1.914,1,0.9144583858594884,0.8879984493965825,0.8639
9556,상하하상상상상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-10.205,-4.647,0.319,0.622,1,0.7240278815282367,0.7171336178907527,0.71069
9557,상상하상상상하하하하하하하하하하하상상상상상상상상상상상상상상상상하하하,강,약강,-5.168,-2.342,-5.852,-11.387,1,0.852822339696159,1.0219362712919189,1.22565
9558,상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,35.601,20.545,14.74,28.684,1,2.4934049819544657,1.6506056772834026,1.1701
9559,상하하하하하하하하하하하하하하상상하하하하상상상상상상상상상상상상상상상,강,약강,12.346,6.676,10.694,20.81,1,1.4180049876044496,1.0454467196216126,0.80421
9560,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,14.902,8.106,5.635,10.966,1,1.5169819434140261,1.2869249177382847,1.11023
9561,상상하하하하하하하상하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-16.509,-7.325,-8.733,-16.992,1,0.581986915407556,0.7655448600728875,1.01753
9562,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-5.491,-2.494,5.974,11.626,1,0.8441516569886196,0.7092785731813178,0.60691
9563,상상하하상하상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,6.079,3.284,-1.309,-2.548,1,1.1936967452087404,1.2418333088427578,1.28978
9564,상하하상상상상상상상상상상상상상상상상하하하하하상하하하하하하하상상상상,강,강약,3.946,2.169,2.677,5.21,1,1.1231075979221823,1.0375291661697654,0.9644
9565,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-10.224,-4.655,1.167,2.271,1,0.7235711650579888,0.6988129032956574,0.67642
9566,상하하하하하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,33.289,19.09,19.564,38.073,1,2.368030603068561,1.3854172114618164,0.89963
9567,상상하하상상상상상상상상상상상상상상하하하하하상상상상상상상상상상상상상,강,강강,14.178,7.699,9.485,18.457,1,1.4884981140838969,1.1341882808908756,0.89551
9568,상상상상상상상상상상하하하하하하하하하하하하하상상상상상상상상상상상상상,강,강강,5.468,2.963,5.631,10.957,1,1.1731839007442741,0.9953915426568496,0.85882
9569,상상상상상하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,43.756,25.789,27.041,52.63,1,2.970827112034903,1.4489350858009336,0.83552
9570,상상상상상하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,5.501,2.98,0.133,0.258,1,1.1742700338886143,1.1696116008393158,1.16523
9571,상상상상상상상하상상하상하하하하상상상상상상상상상상상상상상상상상상상상,강,강강,26.604,14.968,16.095,31.32,1,2.02928948117052,1.2968918308399882,0.89609
9572,상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,13.981,7.588,3.05,5.935,1,1.4808025587499989,1.353173387377119,1.2456
9573,상상상상상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,34.31,19.73,18.288,35.589,1,2.422838100458971,1.4638594587675187,0.97197
9574,상상상하하하하하하하하하하하하하하하하상하하하하하하하하상상상상상상상상,약,약강,3.682,2.033,4.374,8.511,1,1.1145695116414558,0.9802422348239619,0.87234
9575,상상상상하상상상상상상상하하하하상상상상상상상상상상상상상상상상상상상상,강,강강,2.53,1.441,0.273,0.532,1,1.077832806035987,1.06904775760898,1.06083
9576,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,4.005,2.2,-2.643,-5.143,1,1.1250247998630274,1.2191599677832485,1.31812
9577,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,30.446,17.32,12.435,24.198,1,2.2196661410426426,1.5616270739455285,1.15862
9578,상상상상상하하하하하하상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,39.153,22.808,29.043,56.532,1,2.6944739419782318,1.2539119771858815,0.70254
9579,상상상상상상상상상하상상하하하하하하하하하하하하하하하하하하하하하하하하,약,강약,-8.966,-4.093,-4.557,-8.867,1,0.7544100294751571,0.8677095949290494,0.99675
9580,상상하하하하하상하상상하하상하하하상상상상상상상상하하하하하하하하하하하,약,약약,-4.541,-2.046,-3.065,-5.964,1,0.8698520225587678,0.9550000673101584,1.04608
9581,상하하하하하하하하하하하하하하하하상상상상상상상하상하하하하하하하하하하,약,약약,-0.41,-0.039,2.024,3.939,1,0.9877597360441495,0.9301297980498406,0.87967
9582,상하상상상상하하하상상상하상상상상상상상상상상상상상상상상상상상상상상상,강,강강,20.659,11.421,13.563,26.393,1,1.7566243025014754,1.1994043135452979,0.86999
9583,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-6.291,-2.868,4.148,8.072,1,0.8228989985843379,0.7284401240230342,0.65194
9584,상하상상상상하상하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-15.398,-6.87,-6.548,-12.74,1,0.605548775629487,0.7419543904183049,0.9114
9585,상상상상상상상상상상상상상상상상상상상상상상상상상하하상상상상상상상상상,강,강강,3.583,1.982,-1.065,-2.073,1,1.1113874011824039,1.14768277324608,1.18349
9586,상상상상상상상상상하하하하하하하하하상상상상상상상상상상상상상상하하하하,강,강강,3.635,2.009,3.026,5.888,1,1.1130667997825985,1.0178556234563982,0.93753
9587,상상상상상하하상상상상하상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,4.596,2.507,-3.429,-6.672,1,1.144324940889482,1.2705990902615698,1.40773
9588,상하상상상상하상상상상상하하하하하하하하하하하하하하하상상상상상상상상상,강,강강,11.168,6.025,10.215,19.877,1,1.3738422487000665,1.0261640241154326,0.7975
9589,상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-17.751,-7.825,-5.119,-9.961,1,0.5564034889659518,0.651405477033999,0.76225
9590,상하하하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,14.083,7.645,5.539,10.778,1,1.4847669629975924,1.2630594084105673,1.0922
9591,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,21.07,11.663,7.026,13.672,1,1.7746482901938045,1.447590409219452,1.20824
9592,상상상상상상상상상상상상상상상하하하하하하하하하하상상상상상상상상상상상,강,강강,2.527,1.44,0.774,1.506,1,1.0777347756967384,1.0530911841292008,1.03047
9593,상하상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-23.846,-10.133,-12.019,-23.38,1,0.4416515372423648,0.6484978273446776,0.98189
9594,상상상상상상상상상상하하상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,8.195,4.41,2.01,3.912,1,1.2665518416479595,1.193139493198581,1.12883
9595,상하하상상하상상상하하하하하하하하하하하하상상상상상상상상상상상상상상상,강,약강,11.971,6.468,10.437,20.309,1,1.4038321907011433,1.0422533856040426,0.80616
9596,상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하상상상,약,약약,3.202,1.786,8.974,17.462,1,1.0991752099997396,0.8493756120332777,0.67822
9597,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하상하,약,약약,1.746,1.042,10.511,20.453,1,1.0532949108562781,0.7804277227347468,0.60269
9598,상상상상상상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-17.062,-7.549,-9.176,-17.854,1,0.5705020061543487,0.7614851741922375,1.0292
9599,상하하하하하하하하하하하상하하하하하하하하하하하하하하하하하하하하상상상,약,약약,3.026,1.695,9.025,17.562,1,1.0935535780723156,0.8438345311956416,0.67303
9600,상상하상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,33.528,19.239,19.803,38.536,1,2.3807843739641847,1.3845939050494864,0.89543
9601,상하하하하하상상상상상상상상상상상상상상상상상상상하상상상상상상상상상상,강,강강,5.098,2.769,1.95,3.794,1,1.16087087154957,1.095538609180839,1.03817
9602,상상하하하하하하하하상상상상상상하하상상하하하하하하하하하하하하하하하하,약,약약,-7.243,-3.309,-2.739,-5.33,1,0.7980621423032053,0.8673989023800677,0.94058
9603,상상상상상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-16.936,-7.498,-9.599,-18.676,1,0.5731165875182274,0.7757507399925156,1.06558
9604,상상하상상상상상상하하하하하하하하하하상상상상상상상상상상상상상상상상상,강,약강,17.543,9.612,14.626,28.461,1,1.6240337686830195,1.0783122299058452,0.76609
9605,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,8.219,4.423,-1.128,-2.195,1,1.2674072305429687,1.3112794350913966,1.35466
9606,상상상상상상상상상상상상상상하상상상상상상상상상상하하하하하하하하하하하,강,강약,-3.159,-1.384,-5.22,-10.157,1,0.9081904225502605,1.0666591416260909,1.25236
9607,상하상하상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,28.359,16.037,19.054,37.079,1,2.114838988233216,1.253269854125596,0.82104
9608,상하하하하하하하하하상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,18.382,10.095,12.1,23.545,1,1.6590282509102041,1.1777057154089856,0.87978
9609,상상상하하상상하하하하하하하상상상상상상상상하하하하하하하하하하하하하하,약,강약,-15.714,-7.001,-11.721,-22.802,1,0.5987777653643248,0.8703531003994351,1.30152
9610,상하하하하하하하하하하하하하하하하하상하하하하상상상상하하하상상상상상상,약,약강,2.777,1.568,5.858,11.4,1,1.0856303902094695,0.9151832972563558,0.78529
9611,상상상상상상상하상상상하하하하하하하하상하하하상하하하하상상상상상상상상,강,강강,6.97,3.756,6.649,12.939,1,1.2240128668294845,1.0090492475355264,0.84968
9612,상하상하상상상상상상상상상상상하상상하하하상상상상상상상상상하하하하하하,강,강약,-9.742,-4.441,-9.878,-19.218,1,0.7352995691322056,1.004545461536229,1.39484
9613,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,26.064,14.641,6.751,13.138,1,2.00342248781163,1.6468381569033703,1.38341
9614,상상상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,29.51,16.743,14.148,27.531,1,2.172252485465105,1.4605022925503297,1.04727
9615,상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,37.511,21.758,18.407,35.82,1,2.60022984433603,1.5663191239711831,1.03783
9616,상상상상상상상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,13.258,7.183,4.938,9.608,1,1.4528073489735644,1.2572249193312721,1.10326
9617,상하상상상하상하하상하하상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,13.04,7.061,8.039,15.644,1,1.444411436247748,1.145371283778188,0.93396
9618,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,4.221,2.312,-0.49,-0.953,1,1.1320521714507952,1.1488477511487138,1.16504
9619,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상하상상상,강,강강,9.322,5.018,3.456,6.724,1,1.306546194664055,1.1799454843997648,1.07481
9620,상상상상상상상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,56.487,34.276,32.154,62.593,1,3.832113557616351,1.6603590019667875,0.89153
9621,상상상상상하상하하하상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,28.249,15.969,13.921,27.089,1,2.1094120708597166,1.4267622268381925,1.02764
9622,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,19.38,10.674,8.774,17.074,1,1.701347012553603,1.3219409318497037,1.06025
9623,상하하하하하하하하하하하하하상상상상상하하하하하상상상상상상상상상상상상,강,약강,0.68,0.505,1.455,2.831,1,1.0205517331513432,0.9772758414604832,0.93856
9624,상상하하하하하하하하하하하하하하하상하하하하하하하상상상하상상상상상상상,약,약강,5.146,2.794,7.505,14.603,1,1.1624630655980261,0.9356186157293808,0.77231
9625,상하하하하하상하하하하하하하하하하하하하하하하하하하상상상상상상상상상상,약,약강,9.218,4.962,9.638,18.755,1,1.3028247048040917,0.9885502889023167,0.77791
9626,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하상상상상상,약,약약,4.333,2.37,11.619,22.61,1,1.1356955363914556,0.8166608992124449,0.61614
9627,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,28.022,15.831,17.339,33.74,1,2.098245551529533,1.2987745333851235,0.87714
9628,상상상상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-3.231,-1.419,1.539,2.994,1,0.9061555916979107,0.8655781993769943,0.82939
9629,상상상상상상상상상상상상상상상상상상상상하하하하하하상상상상상상상상상상,강,강강,4.004,2.199,1.107,2.154,1,1.1249822054650296,1.0884293027847265,1.0553
9630,상하하하하하상상상하하상상하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-14.727,-6.592,-7.197,-14.004,1,0.6200523348296638,0.7757942341203562,0.97499
9631,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,23.189,12.916,0.592,1.151,1,1.8694509519972735,1.8366650522965176,1.80635
9632,상하하하하하하하하상하상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,24.143,13.485,14.171,27.576,1,1.9132071399301727,1.2855641287205257,0.92142
9633,상하상상상상상상상상상상상상상상하상상상상상상하하상상하하상상상상상상상,강,강강,-2.036,-0.84,-5.015,-9.759,1,0.9401463789499486,1.0970686036052915,1.27934
9634,상상상상하하하하하하하하하하상상상하상상하하하상하하하하하하하하하하하하,약,약약,-7.236,-3.306,-2.882,-5.608,1,0.7982396837033218,0.8714265383519841,0.94912
9635,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,19.731,10.879,7.195,14.001,1,1.7164179705755735,1.3934619831093047,1.15849
9636,상상상상상상상상상상하상상하하하하하하상상상상상상상하하하하하하하하하하,강,강약,-3.543,-1.569,-2.795,-5.439,1,0.8974261539604939,0.9770934995911439,1.06137
9637,상상하하하하하하하하상하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-15.175,-6.778,-8.45,-16.441,1,0.6103467382381931,0.7954194294259755,1.04614
9638,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,16.674,9.114,2.759,5.369,1,1.5882801183232567,1.4637495141058479,1.35765
9639,상하하하하하하상하하하상상상하하하하하하하하상상상상상상하하하하하하하하,약,약약,0.321,0.325,1.824,3.55,1,1.009672444535039,0.9563733839258677,0.90935
9640,상하하상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-6.418,-2.927,-0.665,-1.295,1,0.8195553210001034,0.8361333129704431,0.85223
9641,상상하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,18.45,10.135,10.832,21.079,1,1.6618854100315417,1.2206775962536436,0.93626
9642,상상상하하하하하하하하하하하하하상상상상상상상상상상상상상상하하하상상하,강,약강,-2.187,-0.913,-3.089,-6.011,1,0.9358103928910869,1.0281767356165987,1.12708
9643,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,35.103,20.23,16.631,32.364,1,2.466011961132162,1.5543468572682402,1.06337
9644,상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상하하상하하하,강,강강,-9.336,-4.26,-12.3,-23.928,1,0.7452428153039138,1.104857336003492,1.69288
9645,상하상상상상상하하하하하하하하하하하상상상상상상상상상상상상하하상상상상,강,약강,1.941,1.142,0.895,1.742,1,1.059375234685054,1.0314200831600109,1.00587
9646,상하하하하하상상상하하하하상상하하하하상하하하하하하하하하하하하하하하하,약,약약,-10.89,-4.949,-6.305,-12.269,1,0.7075882156339547,0.8602733539258417,1.04791
9647,상상하하하하하하하하상하하상상상상상상상상상상상상상상상상상상상상상상상,강,약강,19.791,10.914,10.166,19.783,1,1.7189811439508191,1.2856507672299118,1.0002
9648,상하하하상상하하상하하하상상하하하상상상하하상상상상상상상상상상상상상상,강,약강,20.509,11.333,14.706,28.616,1,1.7500792828118708,1.1595829758186984,0.82256
9649,상상상상상상상상상상상상상상상상상상상상상상상상하하상상하하하하하하하하,강,강약,-5.227,-2.37,-4.8,-9.341,1,0.8512371890199587,0.9866025694717266,1.14238
9650,상하상상상하상상상하하하하하하하하상상상상상상하하하하하하하하하하하하하,약,약약,-7.95,-3.633,-4.607,-8.965,1,0.7799515977863309,0.8984967651567671,1.0338
9651,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,23.845,13.307,6.808,13.248,1,1.8994921188081169,1.558923356699777,1.30781
9652,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,30.255,17.202,15.201,29.58,1,2.2099577279957745,1.4454907775406167,1.01571
9653,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,15.671,8.542,5.329,10.37,1,1.5476498245749801,1.3244170498776309,1.1511
9654,상상상상상상상상상상상상하하하하하하상상하하하하하하하하하상하하상하상상,강,강약,1.409,0.872,1.561,3.037,1,1.0428750696805544,0.9955250235970973,0.95334
9655,상하하하하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,11.134,6.007,-0.482,-0.938,1,1.3725926837551385,1.3926282327186743,1.41194
9656,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,11.557,6.24,0.098,0.19,1,1.3883172449322796,1.3842637745344992,1.38044
9657,상하하상하하하상상상상상상상상하하상상하상상상상상상상상상상상상상상상상,강,강강,22.398,12.446,17.27,33.607,1,1.8336622259659774,1.1369838217925834,0.76882
9658,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,31.043,17.69,16.311,31.74,1,2.2503177726181263,1.4301567836766198,0.98422
9659,상상상상상상하하하하하하하하하하하하하상상상상상상상상하상상상상상상상상,강,약강,7.187,3.871,5.395,10.497,1,1.2314807613399759,1.051896916673347,0.91279
9660,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,34.006,19.539,17.099,33.274,1,2.4064334827239433,1.4987007990569234,1.01658
9661,상상상상상상상하상하하하상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,15.705,8.561,7.512,14.618,1,1.5490133533704848,1.2464733009333862,1.02872
9662,상상상상하하하하하상상상상상상상상상상상상상상상하하하하하하하하하하하하,강,강약,-9.789,-4.462,-8.022,-15.608,1,0.7341276523822805,0.9434448635965074,1.22144
9663,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,40.213,23.49,17.445,33.947,1,2.7565301138648164,1.701623946470154,1.14701
9664,상상하하하하하하하하하상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,14.85,8.077,7.686,14.956,1,1.5149149334410326,1.2131501382038263,0.99724
9665,상하상상상상상상상상하하하하하하하하하하하하상상하상상상하하하하하하하하,약,약약,-5.076,-2.299,-3.307,-6.436,1,0.8553292033549158,0.9461371616300249,1.04426
9666,상상하상하하하상하하상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,13.753,7.46,4.68,9.106,1,1.4719424455003112,1.2832269236245788,1.13329
9667,상하하하상하하하하하하하하하하하하하하하하하하하하하상하하하상상상상하하,약,약약,-0.029,0.15,4.028,7.838,1,0.9991175742417245,0.8874961044656222,0.79671
9668,상하상하상상상상상상상상상상하하하하상상상상상상상상상상상상상상상상상상,강,강강,33.529,19.24,24.947,48.553,1,2.3808437324937857,1.220538292627132,0.72625
9669,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,36.22,20.937,20.55,39.992,1,2.5276735880118872,1.442830726819754,0.92132
9670,상상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,11.283,6.089,5.903,11.487,1,1.3781273027694785,1.1602737275481703,0.99452
9671,상하하하하하하하하하하하하하하상하하하하하하하하하하하하상상상하상상상상,약,약약,9.043,4.867,13.933,27.112,1,1.2965737516450693,0.8766983267201695,0.6313
9672,상상하하하하하하상하하상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,14.216,7.72,5.232,10.182,1,1.4899878631755017,1.278598641478308,1.11392
9673,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,54.531,32.951,25.587,49.798,1,3.6901841438210146,1.8630241450627727,1.09782
9674,상상상상상상상상상상상하하하하하하하하하상상상상상상상상상상상상상상상상,강,강강,4.038,2.217,1.81,3.523,1,1.1260814887451744,1.0670765989743867,1.015
9675,상상상상상하하하하하하상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,7.176,3.865,4.742,9.227,1,1.231091611679036,1.0713425875829259,0.9447
9676,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,39.501,23.032,18.777,36.539,1,2.714742031933067,1.6200776559003445,1.06649
9677,상하상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,26.913,15.155,14.504,28.224,1,2.0441812963979755,1.3616199670254439,0.96965
9678,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,26.031,14.621,7.034,13.688,1,2.0018426130775966,1.6325299618759488,1.36234
9679,상하하상하하하하상하상상상상상상상상상상상상상상상상상상상상상상하상하하,강,강강,-4.169,-1.868,-5.226,-10.169,1,0.8800734043534184,1.0338380299119434,1.21407
9680,상상상상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,40.113,23.426,19.184,37.333,1,2.7506731630121495,1.6247253572448386,1.06197
9681,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,0.398,0.364,11.402,22.187,1,1.0120002685505136,0.731987587232536,0.55476
9682,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,31.163,17.764,16.511,32.13,1,2.2565177721711636,1.4266996927082631,0.97821
9683,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하상하하하하,약,약약,-6.318,-2.881,1.913,3.722,1,0.8221767626666582,0.7767513103679279,0.73681
9684,상상하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,20.085,11.085,8.704,16.937,1,1.7316560108445271,1.3481052407060174,1.08293
9685,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,1.867,1.104,7.278,14.163,1,1.0570725246732173,0.8561920550152686,0.71045
9686,상하하하하하하하하하하하하하하상상상상상상상상상상상상상상상상하하하하하,약,약강,-2.082,-0.862,-1.737,-3.379,1,0.9388170343885923,0.9894771658616347,1.04081
9687,상상상하상상상상상상상상상상상상상하하상상상상상상상상상상상상상하하하하,강,강강,-7.9,-3.61,-10.484,-20.397,1,0.7812217094400977,1.0891161865078816,1.54878
9688,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,7.556,4.068,1.531,2.979,1,1.244239991275208,1.188799784948667,1.13935
9689,상하하하하상하상하하하하상상상상상상상상상상상상상상상상상상상상하상상상,강,강강,2.176,1.261,-1.04,-2.025,1,1.0667063013750737,1.1007049997065654,1.13421
9690,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,13.71,7.436,2.26,4.398,1,1.470250706722418,1.374899480009496,1.29214
9691,상상상상상상상상상상상상상상상상상상상상하하상상상상상상상상상상상하상상,강,강강,-3.62,-1.606,-6.656,-12.952,1,0.8952731403099782,1.100774762664806,1.3573
9692,상하하하하하하하하하하하하하하하하하하상하상상상상상상상상상상상상상상상,약,약강,13.729,7.447,14.348,27.92,1,1.4709926507684699,0.9838439557960046,0.70275
9693,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,37.127,21.513,15.588,30.333,1,2.5785201121501102,1.6696880405682855,1.16469
9694,상상상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,14.819,8.06,3.241,6.308,1,1.513703717446994,1.3755570918602569,1.25993
9695,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-2.326,-0.981,6.937,13.499,1,0.9318366619444585,0.7619973743371646,0.63733
9696,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,0.949,0.64,-6.59,-12.822,1,1.0287451392043467,1.262179226935222,1.5527
9697,상상상하하하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,17.993,9.871,9.813,19.095,1,1.6427475499777273,1.2405345732418185,0.9725
9698,상상상상상상상하상상하상상상상하하상상상상상상상상상상상상상상상상상상상,강,강강,42.07,24.692,30.493,59.357,1,2.867535108806315,1.2904602579862279,0.70859
9699,상상상상상상하상상상상상상상상상상상상상상하하하하하하하상상상상상상상상,강,강강,6.974,3.758,4.281,8.33,1,1.2241539985626255,1.079502599351447,0.96292
9700,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,7.937,4.272,-2.438,-4.744,1,1.257516567636133,1.3541704455730648,1.45493
9701,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,11.486,6.201,1.652,3.216,1,1.3856903340074158,1.3192072363238307,1.26018
9702,상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-26.123,-10.933,-6.499,-12.647,1,0.40321419458962465,0.4932789408015931,0.60492
